# metadata = 1695923608885.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "cluster"]
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
20190726_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0096,0096 L4/5 IT CTX Glut_5,185,1.0000
20190726_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190726_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0780,0780 Sst Gaba_4,499,1.0000
20190726_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,0.9200
20190729_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0813,0813 Sst Gaba_14,552,1.0000
20190729_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0792,0792 Sst Gaba_7,506,1.0000
20190729_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0812,0812 Sst Gaba_14,558,1.0000
20190730_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0627,0627 Vip Gaba_2,633,1.0000
20190730_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,1.0000
20190730_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,0.9700
20190730_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.9300
20190730_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,0.9900
20190730_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,0.9700,CS20230722_SUBC_050,050 Lamp5 Lhx6 Gaba,0.9600,CS20230722_CLUS_0724,0724 Lamp5 Lhx6 Gaba_1,725,1.0000
20190731_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0741,0741 Pvalb Gaba_3,600,0.9800
20190731_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190731_sample_3,CS20230722_CLAS_05,05 OB-IMN GABA,0.5400,CS20230722_SUBC_039,039 OB Meis2 Thsd7b Gaba,0.8800,CS20230722_CLUS_0518,0518 OB Meis2 Thsd7b Gaba_1,1258,0.9000
20190731_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0643,0643 Vip Gaba_5,632,1.0000
20190731_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20190731_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,0.9900,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
20190731_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20190801_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20190801_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0814,0814 Sst Gaba_14,559,1.0000
20190801_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0759,0759 Sst Gaba_1,555,0.9800
20190801_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0756,0756 Sst Gaba_1,490,0.7600
20190801_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0814,0814 Sst Gaba_14,559,1.0000
20190801_sample_8,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,0.4600
20190820_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0810,0810 Sst Gaba_13,495,0.7600
20190820_sample_2,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0442,0442 L6 CT CTX Glut_2,65,0.9500
20190820_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0746,0746 Pvalb Gaba_4,598,1.0000
20190820_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0779,0779 Sst Gaba_4,498,1.0000
20190820_sample_6,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0442,0442 L6 CT CTX Glut_2,65,0.9600
20190821_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.9100,CS20230722_CLUS_0085,0085 L4/5 IT CTX Glut_3,167,0.9900
20190821_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.6800,CS20230722_CLUS_0039,0039 L6 IT CTX Glut_2,108,1.0000
20190821_sample_3,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190821_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0096,0096 L4/5 IT CTX Glut_5,185,1.0000
20190821_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0048,0048 L6 IT CTX Glut_3,134,1.0000
20190821_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20190821_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.9900,CS20230722_CLUS_0039,0039 L6 IT CTX Glut_2,108,1.0000
20190823_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0096,0096 L4/5 IT CTX Glut_5,185,0.8000
20190823_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0744,0744 Pvalb Gaba_4,596,1.0000
20190823_sample_5,CS20230722_CLAS_02,02 NP-CT-L6b Glut,0.8900,CS20230722_SUBC_032,032 L5 NP CTX Glut,0.8200,CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,56,0.9700
20190823_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20190823_sample_7,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.7400,CS20230722_CLUS_0039,0039 L6 IT CTX Glut_2,108,1.0000
20190827_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0759,0759 Sst Gaba_1,555,1.0000
20190827_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,0.4200,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.5900,CS20230722_CLUS_0170,0170 IT AON-TT-DP Glut_1,288,0.9700
20190827_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0792,0792 Sst Gaba_7,506,0.9200
20190827_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0806,0806 Sst Gaba_11,511,0.8800
20190827_sample_5,CS20230722_CLAS_01,01 IT-ET Glut,0.7800,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.7200,CS20230722_CLUS_0150,0150 L2/3 IT PIR-ENTl Glut_3,265,0.5600
20190827_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0814,0814 Sst Gaba_14,559,1.0000
20190827_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,0.9700,CS20230722_CLUS_0753,0753 Pvalb Gaba_7,595,0.9500
20190827_sample_8,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0792,0792 Sst Gaba_7,506,0.6100
20190827_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0814,0814 Sst Gaba_14,559,0.5400
20190828_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0643,0643 Vip Gaba_5,632,1.0000
20190828_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0661,0661 Vip Gaba_11,616,1.0000
20190828_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,1.0000
20190828_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0642,0642 Vip Gaba_5,631,0.8600
20190828_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,1.0000
20190828_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0646,0646 Vip Gaba_6,627,1.0000
20190829_sample_1,CS20230722_CLAS_05,05 OB-IMN GABA,0.9600,CS20230722_SUBC_043,043 OB-mi Frmd7 Gaba,0.6900,CS20230722_CLUS_0579,0579 OB-mi Frmd7 Gaba_1,1374,0.8900
20190829_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190829_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0041,0041 L6 IT CTX Glut_2,140,1.0000
20190829_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190829_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190829_sample_9,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0742,0742 Pvalb Gaba_3,606,1.0000
20190830_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0041,0041 L6 IT CTX Glut_2,140,1.0000
20190830_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0047,0047 L6 IT CTX Glut_3,133,1.0000
20190830_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.5700,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.9400
20190830_sample_4,CS20230722_CLAS_30,30 Astro-Epen,0.9900,CS20230722_SUBC_319,319 Astro-TE NN,1.0000,CS20230722_CLUS_5224,5224 Astro-TE NN_3,14851,1.0000
20190830_sample_6,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,0.9500
20190830_sample_8,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0097,0097 L4/5 IT CTX Glut_5,196,1.0000
20190830_sample_9,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_032,032 L5 NP CTX Glut,1.0000,CS20230722_CLUS_0470,0470 L5 NP CTX Glut_3,82,1.0000
20190904_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.4600,CS20230722_SUBC_047,047 Sncg Gaba,0.5100,CS20230722_CLUS_0671,0671 Sncg Gaba_2,664,0.8900
20190904_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,1.0000
20190904_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0648,0648 Vip Gaba_6,640,0.9700
20190904_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0639,0639 Vip Gaba_4,617,1.0000
20190904_sample_5,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0627,0627 Vip Gaba_2,633,1.0000
20190904_sample_7,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0638,0638 Vip Gaba_4,615,0.9400
20190905_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0782,0782 Sst Gaba_5,502,0.5300
20190905_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0792,0792 Sst Gaba_7,506,1.0000
20190906_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190906_sample_5,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0439,0439 L6 CT CTX Glut_1,72,1.0000
20190906_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190910_sample_1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0707,0707 Lamp5 Gaba_1,702,1.0000
20190910_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0663,0663 Vip Gaba_12,638,1.0000
20190910_sample_3,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_046,046 Vip Gaba,1.0000,CS20230722_CLUS_0627,0627 Vip Gaba_2,633,0.8700
20190910_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,1.0000,CS20230722_CLUS_0673,0673 Sncg Gaba_3,639,1.0000
20190910_sample_6,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_047,047 Sncg Gaba,0.9900,CS20230722_CLUS_0670,0670 Sncg Gaba_2,693,0.6600
20190911_sample_3,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_032,032 L5 NP CTX Glut,1.0000,CS20230722_CLUS_0469,0469 L5 NP CTX Glut_3,81,1.0000
20190911_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,0.8900,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.9400,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,0.9700
20190911_sample_6,CS20230722_CLAS_02,02 NP-CT-L6b Glut,0.9900,CS20230722_SUBC_032,032 L5 NP CTX Glut,0.6700,CS20230722_CLUS_0472,0472 L5 NP CTX Glut_4,56,1.0000
20190911_sample_7,CS20230722_CLAS_17,17 MH-LH Glut,0.5600,CS20230722_SUBC_146,146 LH Pou4f1 Sox1 Glut,1.0000,CS20230722_CLUS_2603,2603 LH Pou4f1 Sox1 Glut_2,2903,0.4600
20190911_sample_9,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190912_sample_1,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190912_sample_2,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_029,029 L6b CTX Glut,1.0000,CS20230722_CLUS_0426,0426 L6b CTX Glut_1,32,1.0000
20190912_sample_3,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190912_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190912_sample_6,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_032,032 L5 NP CTX Glut,1.0000,CS20230722_CLUS_0473,0473 L5 NP CTX Glut_4,79,1.0000
20190912_sample_8,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,0.9200
20190912_sample_10,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_051,051 Pvalb chandelier Gaba,1.0000,CS20230722_CLUS_0733,0733 Pvalb chandelier Gaba_1,614,1.0000
20190917_sample_1,CS20230722_CLAS_02,02 NP-CT-L6b Glut,0.9600,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0443,0443 L6 CT CTX Glut_2,69,1.0000
20190917_sample_2,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190917_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,1.0000,CS20230722_CLUS_0069,0069 L4/5 IT CTX Glut_1,174,1.0000
20190919_sample_1,CS20230722_CLAS_13,13 CNU-HYa Glut,0.8800,CS20230722_SUBC_119,119 SI-MA-LPO-LHA Skor1 Glut,0.7900,CS20230722_CLUS_2135,2135 SI-MA-LPO-LHA Skor1 Glut_1,2736,0.9400
20190919_sample_4,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0000,CS20230722_SUBC_049,049 Lamp5 Gaba,1.0000,CS20230722_CLUS_0709,0709 Lamp5 Gaba_1,704,1.0000
20190919_sample_5,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_029,029 L6b CTX Glut,1.0000,CS20230722_CLUS_0429,0429 L6b CTX Glut_2,30,1.0000
20190924_sample_1,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0761,0761 Sst Gaba_1,557,1.0000
20190924_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0758,0758 Sst Gaba_1,554,1.0000
20190924_sample_3,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20190924_sample_4,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0778,0778 Sst Gaba_4,497,1.0000
20190924_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0778,0778 Sst Gaba_4,497,0.9900
20190924_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0793,0793 Sst Gaba_7,507,1.0000
20190924_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0753,0753 Pvalb Gaba_7,595,0.9700
20190924_sample_8,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_029,029 L6b CTX Glut,1.0000,CS20230722_CLUS_0425,0425 L6b CTX Glut_1,31,1.0000
20190925_sample_2,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0744,0744 Pvalb Gaba_4,596,1.0000
20190925_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0792,0792 Sst Gaba_7,506,1.0000
20190925_sample_4,CS20230722_CLAS_02,02 NP-CT-L6b Glut,0.6700,CS20230722_SUBC_029,029 L6b CTX Glut,1.0000,CS20230722_CLUS_0426,0426 L6b CTX Glut_1,32,0.8000
20190925_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0797,0797 Sst Gaba_8,523,0.7200
20190925_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0754,0754 Pvalb Gaba_8,601,1.0000
20190925_sample_7,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0804,0804 Sst Gaba_10,522,1.0000
20190926_sample_2,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0355,0355 L5 ET CTX Glut_1,402,0.8900
20190926_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0758,0758 Sst Gaba_1,554,0.9700
20190926_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_022,022 L5 ET CTX Glut,1.0000,CS20230722_CLUS_0364,0364 L5 ET CTX Glut_2,393,0.9500
20190926_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0736,0736 Pvalb Gaba_1,594,1.0000
20190926_sample_6,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_053,053 Sst Gaba,1.0000,CS20230722_CLUS_0806,0806 Sst Gaba_11,511,1.0000
20190927_sample_1,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0000,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,1.0000
20190927_sample_2,CS20230722_CLAS_02,02 NP-CT-L6b Glut,1.0000,CS20230722_SUBC_030,030 L6 CT CTX Glut,1.0000,CS20230722_CLUS_0444,0444 L6 CT CTX Glut_2,70,1.0000
20190927_sample_3,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0740,0740 Pvalb Gaba_3,599,1.0000
20190927_sample_4,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,1.0000,CS20230722_CLUS_0042,0042 L6 IT CTX Glut_2,141,1.0000
20190927_sample_5,CS20230722_CLAS_07,07 CTX-MGE GABA,1.0000,CS20230722_SUBC_052,052 Pvalb Gaba,1.0000,CS20230722_CLUS_0754,0754 Pvalb Gaba_8,601,1.0000
